11685:1764,22,5542,1044,2939,4481,4828,974,13419,14152
11699:97653
11700:17,84,650,354,1102,138,301,289,356,190
11716:17,84,354,1102,1348,2024,5514,3163,1212,761
11719:81,70,354,226,1023,1535,402,1462,780,1790
11723:659,9581,39947,8065,30191,32931,37974,52522,70532,23485
11738:84,1102,1762,11,2570,4563,10308,7508,13498,61772
11749:8283,5381,2105,52495,64999,94200,38582,16441,65328,4526
11775:378,1462,1790,2937,470,1510,10695,3407,7874,1542
11781:302,654,76,616,58,8,84,29,650,564
11788:1970,5538,10617,6170,72752,38984,36668,43178,1291,27342
11795:4755,5567,3288,1065,2342,3484,8384,4444,1965,2194
11799:12939
11818:5471,2202,66680,29522,49826,60808,9928,32610,29325,36575
11825:226,3177,45806,29087,16685,9812,32034,21513,50671,35363
11835:302,654,29,1102,6,162,239,190,3234,1140
11836:7872,86780,67480,94940,53282,23621,104481,42736,21998,78781
11838:481,88280,7521,49558,18010,12081,12814,23727,80415,6685
11839:26379,105761,118323,49696,52411,72022,84183,85617,12988,94970
11843:5122,8875,12139,49126,80012,85926,63733,70663,46530,31870
11844:8741,5755,23356,31759,51436,36220,24033,33681,59355,79048
11847:6315,7716,2672,29262,47652,69438,17745,80012,67878,38225
11851:13001
11856:81,986,5767,2967,140,348,3423,1749,8283,2241
11863:13017,118733
11864:13021,61501
11865:302,654,76,616,58,84,29,650,81,70
11883:13046,79651
11884:5538,36642,22833,63312,19217,30307,68753,100742,50808,81566
11885:226,441,4513,3618,1340,1875,13,16036,4421,1256
11892:5857,1546,15337,3112,13060,2291,14992,19637,4498,45608
11893:138,901,4032,5581,2528,786,485,33475,16658,18827
11896:76,866,564,361,398,225,254,709,4194,3231
11910:17,84,354,1102,301,736,289,899,1119,947
11913:138,5581,786,615,9838,5459,27571,4801,21817,37190
11922:58,3,1424,2166,11459,766,6996,1573,13241,15201
11928:1119,182,1558,690,1693,2789,985,8150,3675,4423
11929:17,302,654,76,616,58,8,84,29,650
11939:508,13838,5689,11252,25174,22070,3018,7377,10676,22412
11956:17,302,654,616,58,8,84,29,650,70
11962:1696,10163,53784,7000,36223,11454,75007,29679,42333,40443
11968:931,5260,7620,30644,7154,27231,8134,24108,1958,48791
11972:2121,26687,45199,29624,59912,69196,43736,42055,46321,10032
11979:361,6916,1995,8983,20467,13083,8818,56260,724,51199
11983:302,654,58,84,29,542,354,226,1102,138
11988:17,302,654,616,58,8,84,29,650,564
11990:43355,36615,15342,47717,57867,66153,13176,79005,105021,107724
11996:67690
11999:1002,3618,1760,13,16036,4856,5783,2347,35998,16332
12008:486,754,2172,530,10181,2254,3539,3431,1021,12625
12010:2548,840,1065,157,3196,6315,197,10541,5111,27070
12011:62,409,449,2032,3736,2060,14700,5820,4423,2679
12027:76,190,2495,5183,7491,15720,10295,3937,14758,20405
12028:17,302,654,616,58,8,84,29,650,70
12037:302,654,616,58,29,650,518,224,542,1102
12047:1471,2337,4880,5655,5397,1377,3343,50084,13387,67061
12050:302,654,616,58,8,84,29,650,564,518
12067:6901,670,1651,8783,684,10692,16658,12093,5357,8129
12084:302,654,616,58,8,84,29,650,564,518
12094:719,8733,2642,4877,2888,7180,2632,1230,3211,5488
12130:2408,44480,91,85565,77079,105348,79311,45271,57274,103338
12170:76,7491,15720,3937,20405,19907,9654,9142,8890,25280
12199:790,418,21813,3840,10567,88166,19178,2725,17783,77382
12211:4146,26437,9843,27635,59009,41174,44385,9291,60434,32126
12213:13496,60295,41666,13207,98780,38975,33167,106937,83692,109024
12232:654,616,58,29,518,542,354,1102,301,736
12234:508,361,327,119,2548,3233,1987,1190,1460,4967
12235:654,3234,1476,495,205,726,4904,1362,4181,2172
12237:10406,93414,64153,57374,107530,31547,49266,108904,50221,79435
12239:385,805,5726,4979,28166,33223,10543,22801,31619,48992
12263:518,999,1987,803,1402,3313,2101,3162,2980,563
12268:1475,535,347,367,349,1380,885,16995,9367,15088
12271:500,11813,5812,17403,20279,12227,11157,53145,68911,8485
12272:2512,3304,4257,223,4993,17124,24672,19670,6036,2228
12296:119,2162,875,1057,6450,4420,8579,270,249,4299
12310:8,84,29,70,518,542,354,226,1102,508
12327:76,96,2848,5189,5022,7491,15720,3937,21141,20405
12328:70,736,899,48,2162,1187,875,2935,6450,720
12356:1382,1551,482,10695,27874,20390,3085,2922,5771,27231
12360:17,302,654,84,29,354,1102,138,301,736
12364:17,302,654,616,58,8,84,29,518,542
12373:4,14890,538,10305,11358,28945,3746,5962,14524,19795
12375:31598,2070,19507,47601,608,104685,44578,8960,36848,61942
12376:17692,7686,22218,13716,76972,59666,79317,105124,47644,63922
12379:4907,22587,24131,75137,49233,49582,58442,77744,62642,59379
12406:70,1788,13206,15333,40061,8191,13468,19669,5940,2286
12416:17,654,8,84,29,518,354,1102,138,301
12428:13795
12433:5517,3661,26735,9717,28309,41668,37633,7794,24579,13269
12443:327,1987,2101,563,388,2115,12066,889,8095,6247
12453:17,654,8,84,518,354,1102,138,301,736
12464:429,13832,4577,3849,71515,1894,18166,8531,62462,55790
12467:1784,725,8066,14955,12229,19668,5651,18215,1700,13387
12474:8213,2908,13110,73917,18442,21877,9762,58037,88104,82016
12480:239,273,2770,1217,5702,23867,11803,5612,3482,2854
12496:1122,1406,33683,33720,9448,13878,46716,30223,52070,35693
12498:13882
12505:22365,29969,8891,26747,40609,54976,57334,99548,28553,49007
12512:17,302,654,616,58,8,84,29,650,564
12531:236,430,268,4017,3448,14750,5820,12253,8861,4203
12532:13930,55860,93074,96800
12533:17,302,654,616,58,8,84,29,650,70
12534:7723,51633,13933,29546,106285,29748,115121
12536:654,8,84,518,1102,101,162,902,239,190
12540:302,2618,1476,1937,1389,6503,1866,1057,696,3158
12541:70,1023,1164,377,105,2064,2982,3309,646,7989
12544:616,58,8,84,564,518,542,354,1102,508
12549:866,361,1995,1728,8218,13083,20467,8818,17934,56260
12552:910,2076,7556,10217,19616,18846,61158,12412,2084,27231
12555:19616,8899,37827,2114,30168,8774,28435,61648,2196,31553
12556:84,1102,1762,2570,4563,7508,13498,61772,5347,7882
12559:17,654,84,354,1102,301,736,289,899,1119
12562:13960,48208,88524,82291,45423,85003,49329,103235,49433,104391
12564:17,302,654,616,58,8,84,29,650,70
12568:13968,79751,84193
12573:2626,167,965,7317,15258,1548,7676,16104,4779,15383
12587:17,84,354,1102,301,289,1348,114,1089,3101
12595:698,2548,826,3307,5287,1784,3177,8066,2983,4589
12601:70,11,1254,7989,10308,6036,37900,40691,40061,12445
12604:17,302,654,616,58,8,84,29,650,70
12616:9388,29808,35939,31369,94192,25978,44660,25499,874,9190
12622:58,162,902,1109,1140,1403,114,999,3101,1476
12628:52513,8471,62866,122304
12630:245,1239,429,3101,2233,674,1190,692,472,559
12642:302,654,616,58,8,84,29,650,70,564
12660:483,4326,20624,35048,3369,5735,13760,24471,2536,5710
12662:5120,26528,21627,10819,14092,56198,59585,28094,62769,29030
12663:236,1344,4328,8187,14750,12253,4203,8861,4756,10075
12669:273,1832,5702,11803,15540,19520,324,5987,20114,39285
12676:2917,14113,17995,33122,22327,36903,13735,6980,63591,51722
12700:2265,441,1913,5738,3506,1524,4421,16036,14955,6387
12701:8,518,902,114,2193,5998,4904,188,3017,86
12723:441,4513,1340,13,16036,4421,4715,16332,16465,2738
12725:285,5991,16595,38678,20884,14176,13717,12886,21578,25280
12739:16258,12039,70920,24464,107987,2832,62680,43064,32928,50969
12753:76,62,239,431,925,932,1567,5542,1231,3088
12754:14216,36233,46461,4177,53304,53419,68158,72017,23315,89964
12761:698,40,385,2946,5363,22093,19089,805,7320,5726
12766:986,2379,5103,15289,4131,17317,34595,31090,1993,29022
12767:14231,91020
12773:3484,7048,7548,8008,55222,5165,24790,10580,29671,9397
12779:19710,54545,116904,29681,71824,117702,20412,17052,118115,119527
12780:429,225,13832,7067,12090,4577,15207,74183,36541,49767
12794:1276,826,1164,2917,2669,425,5527,3755,10713,6840
12795:302,2618,1476,1937,2185,3158,10,2831,923,6996
12796:2265,1913,1728,6387,22856,31633,22614,40263,1877,4738
12799:14275,72117,290,46545
12804:1382,1825,13620,7620,12266,408,12998,2922,8776,21552
12807:4040,2036,12294,7524,32127,27481,37440,23846,24689,36290
12811:654,866,29,354,1102,138,301,736,15,361
12836:486,1624,24672,12490,9100,18846,45459,22412,30747,21873
12841:16717,12140,37666,52399,70277,60650,42124,20074,42548,1921
12852:568,1349,4541,20409,20424,15625,7788,11481,7692,9269
12860:17,302,654,616,58,8,84,29,650,70
12885:17,302,654,76,616,58,8,84,29,650
12892:17,302,654,616,58,8,84,29,650,70
12898:285,1089,1475,596,3143,4932,5991,3638,30286,14904
12902:4040,19206,12294,7524,27481,32127,36290,37440,76306,23846
12912:302,654,616,58,8,84,29,650,70,564
12918:654,58,29,162,239,190,1140,859,2618,3101
12928:8,899,873,1119,48,2162,1187,891,875,2935
12931:58,322,4174,1475,4181,1624,530,1424,4025,3313
12934:21055,8709,30833,72869,3552,62073,68280,77300,14134,42374
12939:9678,27910,6435,57994,54638,44541,101647,106561,86548,62016
12956:409,20351,7171,31850,11655,15368,51452,14486,7070,40465
12967:1050,4993,16852,16431,10323,2755,22136,6258,56056,1962
12970:650,224,645,14700,10028,10491,8130,6727,7446,2514
12985:14528,14463,44036,19731,18865,77143,107432,10736,83998,64766
12986:76,168,5480,670,801,2103,5557,3902,2685,72
12991:1764,14753,38039,45200,75007,40707,32541,53243,97077,3879
12998:155,7700,32256,29924,15882,49245,37032,37881,53938,35297
13004:698,3288,5465,1355,408,5331,27407,1414,8818,20287
13019:4357,12505,53369,35032,8839,25778,43823,45147,14574,29960
13024:14580
13025:45270,14583,37723,60473,63317,92251,117672
13039:5975,3409,603,13341,3150,4040,14814,17316,36218,24454
13040:630,14424,6431,34936,49202,44830,43268,39336,2471,86819
13050:14619,86557
13060:14632
13062:2026,14636,9093,939,20931,36227,50946,39096,19925,82094
13071:17,84,354,1102,301,289,1348,3233,1511,4755
13080:4784,28385,13094,26971,104607,71304,42111,4948,21012,86189
13081:17,302,654,616,58,8,84,29,650,70
13087:3737,379,24248,20681,36553,3934,30854,2858,51507,8774
13092:17,302,654,616,58,8,84,29,650,518
13094:398,26735,11641,11623,15395,12841,10342,24318,29094,21959
13106:6156,81726,43676,70149,22023,110733,48801,113296,76148,118477
13109:698,40,1099,449,2967,7048,2223,3718,687,6548
13110:245,698,40,1069,710,3976,7680,1501,7910,8150
13116:1546,4539,70763,23523,83709,48019,56183,64491,13200,42289
13152:302,654,58,84,29,70,354,1102,138,301
13153:96,4047,17083,67145,1621,22762,42836,61496,4387,36725
13177:236,429,155,3448,776,14750,12253,8861,4203,4756
13179:76,7491,15720,3937,20405,19907,9142,9654,8890,19757
13192:89926
13195:1276,2669,6159,6840,17396,8194,5498,37121,1488,4403
13226:14849,55388,46537,54463,83388,83624,111734
13233:394,1804,3429,223,10046,6546,10247,2542,15370,11276
13259:32462
13264:17,654,58,8,84,29,518,542,354,1102
13269:14907
13280:650,101,568,2030,1140,1239,1403,3101,1511,146
13285:226,45806,40087,16685,12545,9812,21513,32034,50671,17698
13289:347,8384,3613,885,16995,31315,19829,23970,33572,19330
13295:17,302,654,616,58,8,84,29,650,70
13296:1592,31496,66864,795,37207,99437,118946,77286,91739,103314
13307:14985,58706,72317,29527,82182,100101,74904,50628,65438,75270
13312:17,302,654,616,58,8,84,29,650,70
13319:64931
13325:924,38165,3277,99452,51442,41901,71480,98007,112465,35946
13335:616,650,861,162,1196,486,394,356,483,1140
13339:247,5522,2827,37869,50306,45956,73231,54142,48741,19302
13353:81,986,780,146,3288,2967,3017,86,140,229
13367:719,1230,7235,5894,2012,1531,18895,22395,23294,6755
13375:115387
13377:70,1550,1069,2512,925,1097,6545,4802,2406,10048
13380:26064,90420,15089,32752
13387:15097,87381,85995,45773,103123,55687,117436,88353,30885,103569
13392:11626,9286,71573,46542,66642,34551,34896,1227,16866,8421
13414:17,302,654,616,58,84,29,518,542,354
13425:28241,2001,99633,68251,101521,29298,34444,77031,35217,81095
13432:1471,2937,5471,5655,15705,3025,6001,5397,42813,16101
13434:17,302,654,616,58,8,84,29,650,70
13435:1200,8384,730,1995,20467,30062,8818,56260,7154,335
13436:10451,23824,23102,19433,25716,68455,34553,83706,15162,87838
13444:70,873,902,2024,594,2416,4497,381,9077,3539
13445:76,616,564,138,736,289,101,861,32,162
13447:15175
13459:81,262,1069,1730,3307,347,3423,5663,10039,2241
13464:564,1069,984,4017,5480,1400,8860,10267,7838,9417
13466:226,947,364,1086,5517,13522,2181,1449,16288,8150
13467:398,12427,11641,44495,11623,15395,12841,10342,16318,24318
13469:17,302,654,616,58,8,84,29,650,518
13470:7268,6951,34583,57049,17835,75388,15076,5273,19840,48042
13504:17,302,654,616,58,8,84,29,650,518
13506:29,3234,596,8445,10640,5991,5961,3751,2316,6862
13511:17,302,654,616,58,8,84,29,650,518
13525:15295,46013
13526:2337,44,352,297,34134,5890,22395,5403,14662,11859
13530:81,3423,44,2241,7211,3718,3374,8511,217,3516
13533:616,58,289,101,6,861,162,554,902,486
13534:11576,17744,42665,13516
13535:2548,840,1352,189,8069,157,3196,197,10541,5111
13564:1276,2669,6840,17396,8194,37121,1488,5498,4403,9076
13568:5145,2048,30605,13894,15487,75137,16715,32785,8749,34400
13584:542,568,3101,1511,1471,4904,633,430,472,5553
13590:116032
13596:301,1644,1435,3855,2816,2251,974,14152,10466,11235
13602:302,654,616,58,8,84,29,650,564,518
13607:1462,16977,45065,33180,42836,92915,53230,6686,97237,21126
13613:58,11,1424,560,6996,1573,14700,3539,10491,9215
13618:15445
13632:4239,1989,65260,9972,37600,35504,21744,17510,43862,55533
13633:554,4669,10247,2542,15370,20624,2424,17097,2716,3160
13634:17,866,84,354,1102,301,361,289,1348,114
13643:6839,19975,15479,19062
13657:22506,5715,553,40749,41204,44601,39964,65933,29357,31849
13665:564,780,1822,5767,1690,4904,5575,731,2172,3429
13666:76,709,1644,1435,1936,7491,15720,22365,3937,11235
13696:226,986,6824,8667,14085,15289,30095,17317,45806,34595
13700:17,302,654,8,84,29,518,354,1102,138
13701:226,311,7622,10180,8759,4040,14814,17316,19206,11590
13710:5738,605,1986,14686,15009,46591,28352,15560,25670,15171
13723:15600,112363,79357,114582,80155,46376,11587,87426,90162,31357
13752:14486,34203,46738,29649,70215,70522,30917,81721,15635,99000
13758:302,873,2618,1476,495,1937,1822,1362,2868,1866
13761:46215,22427,4399,112104,84662,42486,85466,57756,93035,59591
13770:68556,3318,15652,71640,92873,107227,115042,30781,7986,67018
13781:80989,80287
13782:4671,7334,3001,12861,2543,11855,203,19152,8392,8867
13784:21383,4303,61989,73352,86227,102693,113754,9523,27366,50764
13806:17,302,654,616,58,8,866,84,29,650
13812:616,861,398,114,1511,591,2703,1305,3223,892
13813:17,654,84,29,518,542,354,1102,138,301
13831:3536,39390,53823,53558,25793,1171,17677,22966,78942,17311
13835:254,5465,1995,7995,8218,13083,20467,8818,17934,56260
13841:76,650,645,4374,670,14700,10028,8521,10491,6727
13871:8733,3721,29475,38251,15009,21371,8430,7925,10943,25670
13874:15817
13876:302,654,616,58,8,84,29,650,564,518
13883:17,302,654,616,58,8,84,29,518,542
13884:302,654,76,58,29,650,564,354,1102,508
13892:1682,6303,7497,8476,28950,9447,15852,35354,31843,72499
13893:603,3741,18802,11468,11538,15718,7862,5304,3243,6192
13900:17,302,654,8,84,29,518,542,354,1102
13912:14147,23622,5053,2309,23950,18975,14467,24896,39436,2290
13918:31823,10158,52322,110603,114181,32772
13924:17,302,654,616,58,8,84,29,650,70
13953:866,361,2139,2265,1164,1730,1913,254,535,4880
13956:82023,44741
13961:81615
13964:866,327,388,3292,12066,3256,889,1728,8095,2698
13995:7087,27335,3282,15078,3060,6320,20245,54427,75100,47278
14003:16018,117645
14014:36771,14513,26540,1808,83106,7205,22076,65514,83046,104764
14015:94347
14024:219,1205,3373,8483,10236,12329,19337,318,10664,17995
14034:16062
14040:32933,16076,25410,26554,85531,96770,118109,77604,102287,15699
14056:1703,38875,3694,20681,38993,21499,40513,14494,30854,16536
14057:650,1558,645,2956,2181,14700,6727,7446,3531,7874
14058:654,224,162,568,1140,1476,3,495,179,4414
14065:698,262,500,40,1069,5663,6916,3373,2640,22093
14068:774,1827,2714,2696,2403,3207,1524,9490,2824,33639
14069:17,302,654,616,58,8,84,29,650,518
14084:2935,3158,3389,1801,8131,3155,19817,39846,44596,29363
14087:16147,37156,106372,116579,92462,94103,102397
14088:7334,9594,1331,14210,11539,23556,3520,32661,21314,27085
14095:103816
14112:654,616,58,29,1102,15,101,6,61,322
14120:354,285,322,568,1140,1476,1832,1578,495,179
14128:12617,122545,43848,90233
14139:616,58,8,518,542,736,15,289,101,285
14142:32142,45199,47372,37086,47385,29643,51386,105390,8479,55755
14147:123311
14148:12373,25620,62468,19845,22155,47787,27473,67745,75946,81399
14151:2406,5693,9662,51980,5807,99088,29596,41386,85642,41879
14176:302,654,29,1102,285,6,239,483,190,3234
14210:302,654,58,29,542,354,1102,736,15,289
14211:1499,1764,2121,357,3711,3088,7048,187,87,687
14219:986,2967,2379,3756,403,14174,15535,8617,17317,34595
14247:17,302,654,616,58,8,84,29,650,70
14293:17,302,654,76,616,58,8,84,29,650
14299:1102,493,2570,1455,7166,7508,6868,61772,17390,5347
14314:17,302,654,616,58,8,84,29,518,542
14321:34362,78283,32909,81921,82614,42527,105633,107083,49601,118878
14330:61,103,3313,551,9916,8156,2359,1165,11720,8365
14336:76,70,901,2715,3976,2831,2789,3214,42,381
14347:16530
14371:70,542,354,736,15,899,245,61,322,363
14386:16583,36187,50119,52219,58717,94915,104454
14397:29,101,1050,1476,1393,766,3563,954,1573,9077
14407:65,1462,3972,889,10275,7572,1033,9580,5119,30303
14422:11581
14436:138,1468,2032,5581,786,5268,42888,9914,6036,25027
14445:1709,23756,26219,27982,10467,31870,72929,46060,24895,3447
14446:236,4456,3235,1595,3448,2988,14750,10028,12253,8861
14455:2139,5138,51199,32353,41131,1763,28122,12201,30922,20365
14470:302,654,616,58,8,84,29,650,70,518
14473:866,70,354,361,2342,2153,14754,2582,278,9417
14508:16779
14509:17,654,76,84,354,1102,138,301,736,289
14517:7608,9655,7950,16793,24224,98723,69322,109968,74462,13413
14522:224,698,3137,704,9289,3531,15535,13596,12015,6073
14524:535,385,653,3522,3618,5150,7158,805,13896,6906
14536:7225,16188,4940,12254,3709,9491,18895,2012,6755,2962
14554:172,21915,100030,104626
14568:698,1913,2848,8384,5363,6387,1149,22856,31633,62347
14576:2139,96,2414,3081,1970,730,3214,8167,5739,8574
14582:17,302,654,616,58,8,84,29,650,518
14590:5542,28072,1766,8304,11456,14549,443,26943,28847,72914
14591:3599,4339,5827,38234,25670,7273,13585,47350,61289,25237
14601:16903,37415,74319,110399
14613:302,654,76,616,58,84,29,650,564,542
14615:60748
14619:10039,4743,16923,12291,53895,80189,31606,8897,33321,70959
14629:1810,16941,14170,79135,81113,42578,89667,98289,50845,99121
14639:2265,1913,6387,22856,31633,22614,40263,1877,4738,5214
14640:16958,52922
14652:17,654,76,84,29,518,354,1102,138,301
14676:17,302,654,616,58,8,84,29,650,518
14681:9095,7981,16701,24467,23523,7448,87631,51980,54338,25940
14695:81,4268,1287,2955,1267,1065,3423,2980,2241,7211
14697:698,40,901,1970,2677,2312,2878,7675,5739,6239
14701:654,32,2200,1140,1476,3,495,179,4414,4174
14712:1902,25839,5583,15131,84238,67323,22128,114614,89789,53749
14717:81,3423,2241,7211,13544,3718,12471,3374,8511,3939
14719:17,302,654,76,616,58,8,84,29,650
14721:669,8322,24933,16965,9674,6856,13077,30815,38522,51232
14737:3834,25877,13925,20576,1269,52797,22641,98297,12228,26416
14752:85058
14755:654,58,29,542,15,289,285,6,61,322
14759:17,302,654,616,58,84,29,518,354,1102
14764:80947,17142,74558,117995,98508,99096,11786,101141,102214,105771
14767:17145,5847,30439,39673,47375,105330,105650,19489,116797
14771:81,1884,3423,1749,2241,1888,7211,13544,6108,3718
14776:1196,1499,3704,766,6548,11743,6137,29905,12782,408
14784:5538,22833,19217,7992,37392,52599,60137,90742,100886,106645
14788:302,654,616,58,8,84,29,518,542,354
14791:238,719,1326,463,984,5480,661,1400,8860,760
14793:8617,2435,7881,26109,39617,25655,41813,70578,24527,62860
14794:17,654,58,84,29,518,542,354,1102,138
14822:61653,17216,79187,110837,84354,112367,62454,85322,48017,113574
14824:441,1002,1205,827,4444,3506,4513,3618,6315,1875
14862:1099,1991,9594,13512,9926,23556,44598,27085,32661,62640
14863:17,84,354,1102,301,1348,303,3017,1402,392
14864:944,39,4700,76117,443,53598,53485,84141,44703,11853
14865:17,654,84,29,518,542,354,1102,138,301
14874:654,3563,1573,2014,6477,6593,2454,6862,11208,30286
14879:3233,20195,2117,13894,18846,28428,7217,50497,27231,2084
14881:70,564,719,1790,1460,984,4017,5480,661,1400
14883:17,302,654,616,58,8,84,29,650,70
14906:3939,22689,1498,23317,6202,1381,613,17339,14557,34471
14923:28233
14924:1002,5287,4856,13814,336,9154,38,11260,32274,3246
14933:2548,3196,197,10541,5111,13049,7160,5627,14793,465
14934:168,1069,984,463,5480,661,1400,8860,760,574
14960:26296,109652,111367,58597,112191,71702,114505,73733,12452,25292
14964:17,302,654,616,58,8,84,29,650,518
14967:76,7491,15720,3937,20405,19907,9142,9654,8890,25280
14982:182,901,273,1822,6477,6548,5702,10100,33475,19826
14992:1749,22871,25618,32571,15612,6431,68278,13157,16725,35493
15002:8908,5377,4236,24338,22163,17998,18817,52792,20118,20713
15024:262,902,1549,1471,3484,5663,3163,2194,10041,2831
15025:25523,6972,76301,113270,61582,97089,33930,114998,19979,86547
15027:2292,785,32616,17546,26885,78050,21970,39167,55574,7852
15043:17551
15044:650,861,891,1937,1305,430,4181,642,1624,3231
15051:17560
15066:1382,8236,2922,21552,29709,31954,13162,10989,13387,50084
15068:984,135,7843,2888,3601,14226,19962,3709,15623,16305
15073:859,2734,7599,56723,23242,5241,25163,38941,7080,23653
15076:2140,4364,1521,1606,12776,5119,28428,7217,8587,7333
15079:7560,3431,15928,5658,2560,8503,10067,8942,63713,24905
15101:17632,98311,60771
15104:568,1349,4541,20409,15625,20424,7788,43682,11481,7692
15106:1102,239,190,2618,1762,117,726,4904,303,803
15113:30828,11865,24587,21236,5194,35377,14672,29383,97770,3069
15130:121638
15131:42835,35766,72051,79002,81469,2150,86295,43660,111634,21184
15135:8,518,542,15,245,61,787,902,364,2030
15166:698,2265,1069,1913,6303,3613,6387,1149,22856,31633
15176:17746
15177:17,302,654,76,616,58,8,866,84,29
15178:17,302,654,616,58,8,84,29,650,70
15187:65949,78298,4250,64250,16303,2255,17757,4860,74472,90679
15189:27448,17052,63286,71824,49598,33464,82523,91473,116887,117702
15201:44,49428,29741,1098,71688,80260,76052,30220,18445,436
15207:2139,3599,347,1784,8066,2829,19616,14955,18867,885
15211:2548,3196,197,11973,4664,10541,5111,2547,13049,5627
15214:7160,4254,4179,18269,54010,48117,36292,48893,12743,40620
15216:2534,24348,69527,96461,61677,75657,28244,11694,21854,45909
15221:4481,8009,974,39348,11217,36606,44247,81547,443,32136
15224:754,9801,2395,87511,9283,51207,18352,37036,27350,20841
15253:15,1382,2200,5699,4005,381,10686,10474,6548,10369
15278:1109,1405,9080,2698,14894,6640,1033,29905,2117,3280
15280:76,81,2414,1444,3423,1749,8283,2241,1888,670
15288:17,84,354,1102,301,289,1348,114,1511,1476
15289:378,1790,4453,2068,1435,4339,6311,3864,5254,1542
15297:90327,113231,113679,30089,67706,114309,52850,68161,101791,115068
15302:2097,26478,7737,57624,9399,52182,29357,88823,51602,52329
15303:1617,93408,105988,121818,71705,84615
15306:84564
15308:840,157,889,5111,27070,36493,5966,13995,33763,37720
15313:115291
15333:616,861,1196,486,483,1403,114,999,2618,3101
15340:302,654,58,29,354,1102,138,6,322,162
15352:302,29,6,245,698,901,2030,190,1535,1140
15357:24565,90182,119823,148,67805,15661,121381,24363,67982,40125
15366:302,654,616,58,8,84,29,650,518,542
15375:322,40,1987,4414,4813,3313,2223,2831,2655,8150
15378:866,226,361,826,6901,2031,425,5103,2354,22311
15380:59675,48724,73907,25365,59295,66181,69899,82590,24660,93476
15385:17,302,654,616,58,8,84,29,650,518
15388:81,70,226,1023,1462,780,124,5767,731,1884
15394:542,301,15,289,6,61,322,861,32,787
15404:670,54551,26793,62080,72363,65088,88525,97817,107175,114736
15420:76,70,2326,670,1125,3539,3309,5022,7491,15720
15421:23387,3363,18101,17715,50201,80767,97813
15433:1007,2051,129,43024,71963,55341,32663,41071,62668,30835
15434:76,698,2312,670,7491,15720,5729,3937,25910,20405
15441:18127,90449,101177,29135,108879,29480,54635,110063,73210,111773
15442:81,140,3423,1749,8283,2241,1888,3819,7211,13544
15448:83045
15451:542,3304,1393,6129,7257,12625,9311,12634,9929,6880
15466:108895
15469:10178,11408,46421,36743,22713,88939,40356,7649,101304,6607
15470:51158,102449
15476:698,9185,5739,39539,19795,14524,24408,24655,74239,49507
15477:15,238,394,356,1511,3323,633,2172,3711,3231
15490:18198
15495:32,62,891,596,1965,855,381,10181,2060,1125
15496:1784,13341,8443,8360,181,35064,32501,10104,35965,65863
15503:899,1119,48,2162,1187,875,1539,295,1057,6450
15524:866,13083,20467,8818,17934,56260,21098,2638,1763,5445
15525:17,302,654,616,58,8,866,84,29,650
15534:5122,14581,49126,8875,67878,87273,80012,70663,63733,85926
15541:18276
15551:17,302,654,616,58,8,84,29,650,564
15567:654,3563,1573,2014,6477,6593,2454,6862,11208,30286
15587:986,2677,2579,8275,4881,25481,17317,40840,27588,8446
15591:70,2139,1790,1002,124,3288,731,1703,533,4880
15599:262,1344,780,5292,5663,6395,217,3516,16680,11718
15600:18356
15601:8,84,518,1102,902,398,114,999,2193,1762
15604:17,302,654,616,58,8,84,29,650,518
15608:931,7620,30644,7154,27231,24108,25163,6632,12967,1818
15609:616,861,1239,591,1305,4904,4181,1624,1424,4328
15621:1081,9024,6244,23294,7404,14662,15100,11859,3882,505
15625:378,1499,1542,12522,2637,48791,31954,8804,37558,18487
15631:18402,34973,110230,118705
15640:116,813,2429,3824,20680,4855,21091,3642,11991,10856
15648:311,288,7622,8759,42989,8427,4625,7088,3695,17908
15654:140,157,653,3501,11242,17798,33763,17713,15587,24752
15666:55394,77015
15671:100017
15690:1539,4156,28248,11670,9413,6328,11268,44797,21624,26945
15715:18513,82898,95360,97097,109212
15724:486,11208,3795,11888,12362,5511,1829,13357,8649,30747
15725:11072,87555,91084,26232,32794,46446,53563,64076,78060
15737:226,5738,1991,12586,4600,13660,2378,22395,23294,22070
15752:17,302,654,58,8,84,29,518,542,354
15760:1822,493,2428,7059,147,2535,7477,13726,6868,151
15773:1276,3730,1418,2669,6840,20701,5397,17396,8194,19122
15774:226,225,7006,3789,10267,298,26360,18240,25575,11327
15782:6552,17456,53598,67053,49718,62751,47525,40591,59548,104083
15794:3834,8836,13925,20576,1269,52797,22641,98297,36573,12228
15809:8566,13312,8973,8673,15553,2724,23423,8797,12933,3934
15835:6383,18708,42069,22867,48618,29867,22776,21795,32656,15373
15857:8,518,15,289,101,245,32,787,554,902
15858:1730,10039,3568,890,4743,3928,56166,52680,73846,8897
15860:168,801,2685,7180,5488,9265,6772,4873,5023,13194
15866:238,394,356,966,3231,1231,4702,788,4171,1393
15882:81,542,1344,780,1086,2369,5767,1690,633,430
15889:3196,5627,14793,10230,13995,20525,11714,18897,4179,18791
15890:29,8445,12632,11818,10047,2965,5412,9597,16528,9745
15908:58417,29970,52564,38443,33700,18826,20189,15685,61049,82551
15914:1403,357,2602,2668,1684,14784,8156,10040,14904,8056
15917:301,239,3855,14758,8845,23555,18599,16161,35273,1338
15918:3439,18837,37864,20097,32446,27615,59544,24949,36923,3879
